time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),cloud_cover (%),visibility (m),wind_speed_10m (km/h),wind_gusts_10m (km/h),uv_index (),is_day ()
2025-06-25T07:00,24.0,69,18.0,25.4,1,0.00,0.00,0.00,0.00,0.00,0,0,24500.00,10.8,28.4,0.00,0
2025-06-25T08:00,23.4,72,18.0,25.3,1,0.00,0.00,0.00,0.00,0.00,0,11,23100.00,6.9,13.0,0.00,0
2025-06-25T09:00,23.0,74,18.1,24.4,1,0.00,0.00,0.00,0.00,0.00,0,4,21900.00,11.3,23.0,0.00,0
2025-06-25T10:00,22.4,75,17.8,23.7,1,0.00,0.00,0.00,0.00,0.00,0,19,21500.00,10.6,19.8,0.00,1
2025-06-25T11:00,22.2,71,16.7,23.3,2,0.00,0.00,0.00,0.00,0.00,3,100,24000.00,8.2,22.3,0.30,1
2025-06-25T12:00,22.9,74,18.0,24.1,3,0.00,0.00,0.00,0.00,0.00,3,100,21600.00,12.2,18.0,1.20,1
2025-06-25T13:00,24.2,70,18.4,26.2,5,0.00,0.00,0.00,0.00,0.00,0,15,24300.00,6.9,10.8,2.40,1
2025-06-25T14:00,26.6,54,16.5,28.1,6,0.00,0.00,0.00,0.00,0.00,0,0,35300.00,6.0,6.5,3.90,1
2025-06-25T15:00,25.9,73,20.7,29.9,6,0.00,0.00,0.00,0.00,0.00,0,1,21400.00,8.6,10.8,5.35,1
2025-06-25T16:00,26.5,73,21.3,30.4,1,0.00,0.00,0.00,0.00,0.00,0,1,21300.00,15.5,16.6,2.40,1
2025-06-25T17:00,25.5,83,22.4,30.3,1,0.00,0.00,0.00,0.00,0.00,0,3,15900.00,15.1,18.7,4.05,1
2025-06-25T18:00,26.1,67,19.5,29.7,0,0.00,0.00,0.00,0.00,0.00,0,0,18200.00,14.4,17.3,7.45,1
2025-06-25T19:00,28.5,69,22.2,33.1,0,0.00,0.00,0.00,0.00,0.00,0,13,22200.00,14.5,15.8,5.95,1
2025-06-25T20:00,28.9,70,22.9,34.9,0,0.00,0.00,0.00,0.00,0.00,1,35,22200.00,5.6,11.9,4.35,1
2025-06-25T21:00,27.9,67,21.2,31.1,0,0.00,0.00,0.00,0.00,0.00,0,3,23400.00,14.2,15.8,5.05,1
2025-06-25T22:00,28.9,62,20.9,32.2,0,0.00,0.00,0.00,0.00,0.00,0,3,26900.00,6.9,11.5,3.55,1
2025-06-25T23:00,27.9,64,20.5,31.8,0,0.00,0.00,0.00,0.00,0.00,0,8,27300.00,1.9,4.7,2.00,1
2025-06-26T00:00,27.0,64,19.6,29.8,0,0.00,0.00,0.00,0.00,0.00,0,2,26300.00,5.8,6.1,0.90,1
2025-06-26T01:00,25.0,65,17.9,27.0,0,0.00,0.00,0.00,0.00,0.00,0,0,25800.00,6.2,10.8,0.20,1
2025-06-26T02:00,24.1,67,17.6,26.1,0,0.00,0.00,0.00,0.00,0.00,0,0,24800.00,5.1,8.3,0.00,0
2025-06-26T03:00,25.5,58,16.6,26.4,0,0.00,0.00,0.00,0.00,0.00,0,0,31400.00,9.4,11.5,0.00,0
2025-06-26T04:00,23.5,65,16.6,25.0,0,0.00,0.00,0.00,0.00,0.00,3,100,26200.00,5.4,9.4,0.00,0
2025-06-26T05:00,22.1,78,18.1,23.1,0,0.00,0.00,0.00,0.00,0.00,3,99,18000.00,13.6,23.4,0.00,0
2025-06-26T06:00,22.2,75,17.5,23.4,2,0.00,0.00,0.00,0.00,0.00,2,50,20000.00,10.4,32.4,0.00,0
2025-06-26T07:00,21.7,67,15.3,21.1,6,0.00,0.00,0.00,0.00,0.00,3,100,24100.00,16.5,40.7,0.00,0
2025-06-26T08:00,21.9,61,14.0,20.9,7,0.00,0.00,0.00,0.00,0.00,3,100,27200.00,15.8,39.6,0.00,0
2025-06-26T09:00,19.6,72,14.4,17.8,18,0.00,0.00,0.00,0.00,0.00,3,100,22100.00,22.5,38.9,0.00,0
2025-06-26T10:00,18.4,63,11.2,16.1,16,0.20,0.20,0.00,0.00,0.00,51,100,28900.00,18.4,43.9,0.00,1
2025-06-26T11:00,17.0,76,12.7,15.8,10,0.00,0.00,0.00,0.00,0.00,3,100,20500.00,14.1,36.7,0.00,1
2025-06-26T12:00,18.7,58,10.3,16.3,8,0.00,0.00,0.00,0.00,0.00,3,100,30700.00,17.0,36.0,0.15,1
2025-06-26T13:00,17.0,78,13.2,15.5,3,0.00,0.00,0.00,0.00,0.00,3,84,19300.00,17.7,41.4,0.30,1
2025-06-26T14:00,18.9,74,14.1,18.3,2,0.00,0.00,0.00,0.00,0.00,3,99,20400.00,13.6,30.6,0.65,1
2025-06-26T15:00,18.6,80,15.1,18.2,2,0.00,0.00,0.00,0.00,0.00,3,100,18100.00,14.9,29.5,1.95,1
2025-06-26T16:00,18.5,79,14.8,17.6,8,0.00,0.00,0.00,0.00,0.00,3,100,19000.00,17.2,31.0,1.20,1
2025-06-26T17:00,16.6,86,14.3,15.8,45,1.50,1.50,0.00,0.00,0.00,61,100,8400.00,15.5,23.8,5.20,1
2025-06-26T18:00,17.7,85,15.2,17.3,50,0.60,0.60,0.00,0.00,0.00,53,100,17000.00,14.9,21.6,2.35,1
2025-06-26T19:00,17.2,84,14.5,16.5,10,0.00,0.00,0.00,0.00,0.00,3,100,17500.00,15.3,30.6,3.00,1
2025-06-26T20:00,16.5,84,13.8,16.0,22,0.00,0.00,0.00,0.00,0.00,3,100,17000.00,11.7,25.2,2.55,1
2025-06-26T21:00,17.4,86,15.0,17.5,6,0.00,0.00,0.00,0.00,0.00,3,100,15900.00,10.7,27.0,2.85,1
2025-06-26T22:00,17.7,80,14.2,17.4,1,0.00,0.00,0.00,0.00,0.00,3,100,19300.00,12.0,29.9,2.10,1
2025-06-26T23:00,17.6,70,12.1,16.6,2,0.00,0.00,0.00,0.00,0.00,3,100,24900.00,11.7,33.1,0.85,1
2025-06-27T00:00,17.2,64,10.4,15.7,0,0.00,0.00,0.00,0.00,0.00,3,100,28800.00,11.4,32.4,0.45,1
2025-06-27T01:00,16.9,70,11.4,15.8,0,0.00,0.00,0.00,0.00,0.00,3,100,24900.00,10.1,21.2,0.10,1
2025-06-27T02:00,17.5,62,10.1,15.8,0,0.00,0.00,0.00,0.00,0.00,3,100,29700.00,12.2,23.8,0.00,0
2025-06-27T03:00,17.1,67,10.9,15.8,0,0.00,0.00,0.00,0.00,0.00,3,100,26400.00,10.9,33.1,0.00,0
2025-06-27T04:00,17.3,68,11.4,15.9,3,0.00,0.00,0.00,0.00,0.00,3,100,25800.00,13.0,39.2,0.00,0
2025-06-27T05:00,16.9,75,12.5,16.8,0,0.00,0.00,0.00,0.00,0.00,0,9,21800.00,6.4,37.8,0.00,0
2025-06-27T06:00,16.3,76,12.1,14.7,0,0.00,0.00,0.00,0.00,0.00,0,0,20700.00,15.8,45.7,0.00,0
2025-06-27T07:00,16.3,77,12.3,15.5,1,0.00,0.00,0.00,0.00,0.00,3,100,20700.00,10.4,38.5,0.00,0
2025-06-27T08:00,16.2,83,13.3,15.1,1,0.00,0.00,0.00,0.00,0.00,3,100,17000.00,15.4,42.8,0.00,0
2025-06-27T09:00,16.2,85,13.7,15.1,3,0.00,0.00,0.00,0.00,0.00,3,100,16400.00,16.2,42.8,0.00,0
2025-06-27T10:00,16.5,86,14.2,16.3,4,0.00,0.00,0.00,0.00,0.00,3,100,16000.00,11.3,36.4,0.00,1
2025-06-27T11:00,16.5,85,14.0,15.8,1,0.00,0.00,0.00,0.00,0.00,3,100,16400.00,14.2,38.5,0.35,1
2025-06-27T12:00,16.3,90,14.7,15.2,1,0.00,0.00,0.00,0.00,0.00,3,100,14000.00,18.7,34.2,1.20,1
2025-06-27T13:00,16.0,96,15.3,15.3,2,0.00,0.00,0.00,0.00,0.00,3,99,12200.00,17.3,32.8,2.40,1
2025-06-27T14:00,16.6,93,15.4,15.8,1,0.00,0.00,0.00,0.00,0.00,45,100,200.00,17.7,36.7,3.60,1
2025-06-27T15:00,18.0,93,16.8,17.8,2,0.00,0.00,0.00,0.00,0.00,45,100,300.00,17.4,30.6,5.35,1
2025-06-27T16:00,18.3,90,16.7,18.2,11,0.00,0.00,0.00,0.00,0.00,45,100,300.00,17.2,25.2,6.55,1
2025-06-27T17:00,19.6,88,17.5,19.6,7,0.00,0.00,0.00,0.00,0.00,45,100,300.00,18.1,23.0,7.25,1
2025-06-27T18:00,19.6,92,18.3,20.3,3,0.00,0.00,0.00,0.00,0.00,45,100,300.00,16.2,22.3,7.50,1
2025-06-27T19:00,20.8,91,19.3,21.9,2,0.00,0.00,0.00,0.00,0.00,45,100,300.00,16.6,20.9,7.05,1
2025-06-27T20:00,21.5,88,19.4,23.4,12,0.00,0.00,0.00,0.00,0.00,3,92,14300.00,11.0,13.3,6.25,1
2025-06-27T21:00,22.0,86,19.5,23.5,13,0.00,0.00,0.00,0.00,0.00,2,58,14800.00,14.5,17.3,4.95,1
2025-06-27T22:00,23.6,76,19.2,25.6,0,0.00,0.00,0.00,0.00,0.00,0,3,19200.00,10.5,12.2,3.45,1
2025-06-27T23:00,22.7,87,20.4,24.9,2,0.00,0.00,0.00,0.00,0.00,0,15,14400.00,12.8,19.8,2.05,1
2025-06-28T00:00,21.3,89,19.4,23.8,1,0.00,0.00,0.00,0.00,0.00,1,45,13600.00,8.0,11.2,0.90,1
2025-06-28T01:00,21.0,88,18.9,23.6,2,0.00,0.00,0.00,0.00,0.00,0,5,14400.00,5.2,5.0,0.20,1
2025-06-28T02:00,20.2,90,18.5,22.4,5,0.00,0.00,0.00,0.00,0.00,0,3,14000.00,6.5,10.1,0.00,0
2025-06-28T03:00,20.9,87,18.6,22.6,24,0.00,0.00,0.00,0.00,0.00,3,100,6600.00,10.1,13.0,0.00,0
2025-06-28T04:00,21.2,90,19.5,23.3,60,11.40,11.40,0.00,0.00,0.00,65,99,14200.00,10.5,22.0,0.00,0
2025-06-28T05:00,21.4,95,20.6,23.6,65,0.50,0.50,0.00,0.00,0.00,53,99,12200.00,14.0,26.3,0.00,0
2025-06-28T06:00,21.2,97,20.7,23.5,68,7.60,7.60,0.00,0.00,0.00,65,99,7200.00,13.4,32.0,0.00,0
2025-06-28T07:00,20.7,93,19.6,22.9,42,0.10,0.10,0.00,0.00,0.00,51,62,13000.00,10.4,31.7,0.00,0
2025-06-28T08:00,20.9,94,19.9,23.1,9,0.00,0.00,0.00,0.00,0.00,0,11,12400.00,10.6,25.9,0.00,0
2025-06-28T09:00,20.8,94,19.8,23.4,18,0.00,0.00,0.00,0.00,0.00,3,100,12500.00,7.9,14.8,0.00,0
2025-06-28T10:00,21.4,92,20.1,24.0,0,0.00,0.00,0.00,0.00,0.00,0,6,12800.00,9.3,17.6,0.00,1
2025-06-28T11:00,21.8,96,21.2,24.4,0,0.00,0.00,0.00,0.00,0.00,3,100,12200.00,13.0,25.9,0.35,1
2025-06-28T12:00,23.7,90,21.9,26.9,1,0.00,0.00,0.00,0.00,0.00,2,64,14400.00,11.3,32.4,1.15,1
2025-06-28T13:00,24.4,91,22.8,28.1,5,0.00,0.00,0.00,0.00,0.00,0,4,14600.00,11.4,29.5,2.45,1
2025-06-28T14:00,25.8,75,21.1,27.8,2,0.00,0.00,0.00,0.00,0.00,1,33,22000.00,16.6,28.1,3.90,1
2025-06-28T15:00,25.9,68,19.5,27.0,0,0.00,0.00,0.00,0.00,0.00,0,5,25800.00,19.8,29.2,3.90,1
2025-06-28T16:00,26.2,63,18.6,27.0,4,0.00,0.00,0.00,0.00,0.00,3,100,29200.00,22.7,33.5,6.40,1
2025-06-28T17:00,25.4,70,19.5,26.7,0,0.00,0.00,0.00,0.00,0.00,1,20,25900.00,22.3,32.8,7.10,1
2025-06-28T18:00,25.5,65,18.4,27.0,0,0.00,0.00,0.00,0.00,0.00,1,22,28100.00,22.0,33.8,7.00,1
2025-06-28T19:00,24.0,67,17.5,25.0,0,0.00,0.00,0.00,0.00,0.00,0,5,26500.00,23.5,35.3,7.10,1
2025-06-28T20:00,24.0,65,17.0,23.8,0,0.00,0.00,0.00,0.00,0.00,3,100,27800.00,23.4,37.1,6.20,1
2025-06-28T21:00,22.2,68,16.0,21.2,0,0.00,0.00,0.00,0.00,0.00,3,100,25700.00,20.7,33.1,4.90,1
2025-06-28T22:00,21.6,64,14.5,20.2,0,0.00,0.00,0.00,0.00,0.00,0,2,28700.00,20.0,32.0,3.45,1
2025-06-28T23:00,21.7,60,13.6,20.8,0,0.00,0.00,0.00,0.00,0.00,3,100,31200.00,14.6,26.3,2.05,1
2025-06-29T00:00,20.9,64,13.9,20.6,0,0.00,0.00,0.00,0.00,0.00,0,0,28700.00,10.7,22.7,0.90,1
2025-06-29T01:00,20.0,63,12.8,19.7,0,0.00,0.00,0.00,0.00,0.00,0,0,29300.00,8.6,18.4,0.20,1
2025-06-29T02:00,18.9,67,12.7,18.6,0,0.00,0.00,0.00,0.00,0.00,0,0,26800.00,8.0,24.8,0.00,0
2025-06-29T03:00,18.0,76,13.7,18.3,0,0.00,0.00,0.00,0.00,0.00,0,0,21600.00,6.3,18.7,0.00,0
2025-06-29T04:00,17.6,78,13.7,18.3,0,0.00,0.00,0.00,0.00,0.00,0,0,20600.00,3.5,7.2,0.00,0
2025-06-29T05:00,16.7,81,13.4,16.7,0,0.00,0.00,0.00,0.00,0.00,0,0,18600.00,7.1,13.0,0.00,0
2025-06-29T06:00,16.1,81,12.8,16.2,0,0.00,0.00,0.00,0.00,0.00,0,0,18900.00,5.2,14.4,0.00,0
2025-06-29T07:00,15.3,87,13.2,15.7,0,0.00,0.00,0.00,0.00,0.00,0,0,15400.00,4.6,15.1,0.00,0
2025-06-29T08:00,15.0,87,12.9,15.0,0,0.00,0.00,0.00,0.00,0.00,0,0,15900.00,6.2,17.6,0.00,0
2025-06-29T09:00,14.4,86,12.1,14.7,0,0.00,0.00,0.00,0.00,0.00,0,0,16400.00,2.3,9.0,0.00,0
2025-06-29T10:00,14.1,85,11.6,14.0,0,0.00,0.00,0.00,0.00,0.00,0,0,16900.00,3.7,9.0,0.00,1
2025-06-29T11:00,15.6,89,13.8,16.3,0,0.00,0.00,0.00,0.00,0.00,0,0,15000.00,3.2,7.6,0.35,1
2025-06-29T12:00,17.7,81,14.4,18.7,0,0.00,0.00,0.00,0.00,0.00,0,0,18400.00,2.7,4.7,1.20,1
2025-06-29T13:00,19.5,72,14.3,20.5,0,0.00,0.00,0.00,0.00,0.00,0,0,23600.00,3.3,5.4,2.45,1
2025-06-29T14:00,20.2,76,15.8,21.6,0,0.00,0.00,0.00,0.00,0.00,0,0,21400.00,6.2,8.6,3.95,1
2025-06-29T15:00,20.8,73,15.8,22.9,0,0.00,0.00,0.00,0.00,0.00,0,5,22600.00,7.6,10.1,5.40,1
2025-06-29T16:00,22.2,65,15.3,23.8,0,0.00,0.00,0.00,0.00,0.00,0,3,27500.00,13.3,14.8,6.55,1
2025-06-29T17:00,22.9,65,16.0,25.7,0,0.00,0.00,0.00,0.00,0.00,0,2,26400.00,10.8,12.2,7.30,1
2025-06-29T18:00,24.1,62,16.3,27.9,0,0.00,0.00,0.00,0.00,0.00,0,0,28200.00,6.1,13.3,7.50,1
2025-06-29T19:00,25.9,53,15.6,29.1,0,0.00,0.00,0.00,0.00,0.00,0,0,34600.00,6.5,12.6,7.15,1
2025-06-29T20:00,25.9,56,16.5,27.6,0,0.00,0.00,0.00,0.00,0.00,0,0,31800.00,13.7,15.8,6.25,1
2025-06-29T21:00,26.0,59,17.4,27.5,0,0.00,0.00,0.00,0.00,0.00,0,0,29200.00,13.6,16.6,5.00,1
2025-06-29T22:00,25.2,55,15.5,25.5,0,0.00,0.00,0.00,0.00,0.00,0,0,32900.00,11.2,15.8,3.50,1
2025-06-29T23:00,23.9,65,17.0,24.9,0,0.00,0.00,0.00,0.00,0.00,0,0,25700.00,10.2,13.7,2.05,1
2025-06-30T00:00,23.7,61,15.8,24.8,0,0.00,0.00,0.00,0.00,0.00,0,0,28400.00,6.4,15.1,0.90,1
2025-06-30T01:00,22.0,72,16.7,23.3,0,0.00,0.00,0.00,0.00,0.00,0,0,22100.00,7.2,15.1,0.20,1
2025-06-30T02:00,21.4,69,15.5,22.6,0,0.00,0.00,0.00,0.00,0.00,0,0,24000.00,4.7,9.7,0.00,0
2025-06-30T03:00,20.3,69,14.4,20.9,0,0.00,0.00,0.00,0.00,0.00,0,3,24700.00,5.5,10.8,0.00,0
2025-06-30T04:00,19.3,78,15.3,20.7,0,0.00,0.00,0.00,0.00,0.00,0,0,19900.00,2.7,7.6,0.00,0
2025-06-30T05:00,18.5,82,15.4,19.5,0,0.00,0.00,0.00,0.00,0.00,0,0,17700.00,5.9,9.0,0.00,0
2025-06-30T06:00,18.5,79,14.8,19.5,0,0.00,0.00,0.00,0.00,0.00,0,0,19600.00,3.7,5.4,0.00,0
2025-06-30T07:00,17.7,84,15.0,18.7,0,0.00,0.00,0.00,0.00,0.00,0,0,17000.00,5.0,8.6,0.00,0
2025-06-30T08:00,17.5,86,15.1,18.5,0,0.00,0.00,0.00,0.00,0.00,0,0,16100.00,4.6,10.1,0.00,0
2025-06-30T09:00,17.4,90,15.7,19.0,0,0.00,0.00,0.00,0.00,0.00,0,0,14300.00,2.2,6.5,0.00,0
2025-06-30T10:00,17.4,91,15.9,19.0,0,0.00,0.00,0.00,0.00,0.00,0,6,13900.00,3.5,11.5,0.00,1
2025-06-30T11:00,18.2,92,16.9,19.8,0,0.00,0.00,0.00,0.00,0.00,0,8,13200.00,5.8,11.2,0.35,1
2025-06-30T12:00,20.2,88,18.2,22.2,0,0.00,0.00,0.00,0.00,0.00,1,25,15000.00,6.8,12.6,1.20,1
2025-06-30T13:00,22.2,82,19.0,24.7,0,0.00,0.00,0.00,0.00,0.00,0,1,18200.00,6.3,8.6,2.45,1
2025-06-30T14:00,23.6,73,18.5,25.8,0,0.00,0.00,0.00,0.00,0.00,0,1,22300.00,8.3,11.5,3.95,1
2025-06-30T15:00,25.0,66,18.2,27.8,0,0.00,0.00,0.00,0.00,0.00,0,3,26200.00,9.0,13.0,5.40,1
2025-06-30T16:00,26.5,64,19.1,29.4,0,0.00,0.00,0.00,0.00,0.00,3,99,26300.00,10.1,10.8,6.45,1
2025-06-30T17:00,27.6,71,21.8,31.4,15,0.00,0.00,0.00,0.00,0.00,3,89,21800.00,10.3,13.7,6.50,1
2025-06-30T18:00,26.2,74,21.2,29.6,11,0.00,0.00,0.00,0.00,0.00,3,99,19900.00,11.2,18.0,6.60,1
2025-06-30T19:00,23.3,78,19.3,26.0,24,0.20,0.20,0.00,0.00,0.00,51,100,18500.00,5.5,10.4,6.50,1
2025-06-30T20:00,23.7,73,18.6,26.3,30,0.00,0.00,0.00,0.00,0.00,3,100,22200.00,4.5,7.2,2.95,1
2025-06-30T21:00,24.1,70,18.3,26.3,32,0.00,0.00,0.00,0.00,0.00,3,100,22900.00,6.0,8.3,1.00,1
2025-06-30T22:00,23.0,85,20.3,26.0,43,0.60,0.60,0.00,0.00,0.00,53,100,16800.00,7.1,10.8,0.30,1
2025-06-30T23:00,20.5,98,20.2,22.4,48,0.70,0.70,0.00,0.00,0.00,53,100,12200.00,13.7,18.0,0.10,1
2025-07-01T00:00,20.4,100,20.4,22.8,34,3.50,3.50,0.00,0.00,0.00,63,97,12200.00,11.5,18.4,0.40,1
2025-07-01T01:00,20.6,97,20.1,23.5,25,0.00,0.00,0.00,0.00,0.00,2,50,12200.00,7.0,10.1,0.15,1
2025-07-01T02:00,20.1,99,19.9,23.2,13,0.00,0.00,0.00,0.00,0.00,3,96,12200.00,5.1,7.6,0.00,0
2025-07-01T03:00,20.4,99,20.2,23.6,13,0.00,0.00,0.00,0.00,0.00,3,100,12200.00,5.1,8.3,0.00,0
2025-07-01T04:00,20.5,98,20.2,24.3,4,0.00,0.00,0.00,0.00,0.00,3,100,12200.00,1.1,4.3,0.00,0
2025-07-01T05:00,21.1,98,20.8,24.4,5,0.00,0.00,0.00,0.00,0.00,3,100,12200.00,6.6,10.4,0.00,0
2025-07-01T06:00,20.9,98,20.6,24.7,3,0.00,0.00,0.00,0.00,0.00,3,100,3400.00,2.6,6.5,0.00,0
2025-07-01T07:00,20.8,97,20.3,24.0,3,0.00,0.00,0.00,0.00,0.00,45,8,400.00,5.6,10.1,0.00,0
2025-07-01T08:00,20.7,93,19.6,23.5,1,0.00,0.00,0.00,0.00,0.00,45,100,300.00,5.8,13.3,0.00,0
2025-07-01T09:00,21.0,95,20.2,23.9,1,0.00,0.00,0.00,0.00,0.00,45,100,300.00,7.5,13.3,0.00,0
2025-07-01T10:00,21.1,95,20.2,24.0,1,0.00,0.00,0.00,0.00,0.00,45,96,300.00,7.6,11.9,0.00,1
2025-07-01T11:00,21.5,98,21.2,25.1,1,0.00,0.00,0.00,0.00,0.00,45,100,300.00,6.1,13.7,0.30,1
2025-07-01T12:00,22.6,96,21.9,26.2,1,0.00,0.00,0.00,0.00,0.00,1,42,2800.00,8.7,19.4,1.05,1
2025-07-01T13:00,25.0,82,21.7,28.0,0,0.00,0.00,0.00,0.00,0.00,0,7,18400.00,12.4,26.3,2.20,1
2025-07-01T14:00,25.2,77,20.9,27.6,0,0.00,0.00,0.00,0.00,0.00,3,98,21000.00,12.7,23.4,3.00,1
2025-07-01T15:00,25.7,78,21.6,29.2,1,0.00,0.00,0.00,0.00,0.00,3,98,20200.00,8.5,15.8,4.45,1
2025-07-01T16:00,26.1,83,23.0,30.2,0,0.00,0.00,0.00,0.00,0.00,3,98,17900.00,9.4,17.3,5.50,1
2025-07-01T17:00,27.4,69,21.2,30.7,0,0.00,0.00,0.00,0.00,0.00,3,91,24600.00,13.3,22.0,5.80,1
2025-07-01T18:00,27.1,79,23.1,31.4,1,0.00,0.00,0.00,0.00,0.00,1,31,18800.00,16.2,23.0,6.30,1
2025-07-01T19:00,28.2,59,19.5,30.7,2,0.00,0.00,0.00,0.00,0.00,1,40,31900.00,12.6,25.2,6.25,1
2025-07-01T20:00,29.4,48,17.2,28.8,6,0.00,0.00,0.00,0.00,0.00,1,33,40700.00,23.4,31.7,6.25,1
2025-07-01T21:00,30.1,43,16.1,28.6,4,0.00,0.00,0.00,0.00,0.00,1,28,45600.00,24.5,33.1,4.95,1
2025-07-01T22:00,29.0,42,14.8,27.4,0,0.00,0.00,0.00,0.00,0.00,0,0,46700.00,21.9,33.5,3.50,1
2025-07-01T23:00,27.8,47,15.4,26.3,0,0.00,0.00,0.00,0.00,0.00,0,0,41300.00,22.5,34.2,2.05,1
2025-07-02T00:00,26.8,40,12.1,24.5,0,0.00,0.00,0.00,0.00,0.00,0,0,46900.00,20.5,34.9,0.90,1
2025-07-02T01:00,24.8,45,12.0,23.5,0,0.00,0.00,0.00,0.00,0.00,3,100,40800.00,13.2,29.2,0.20,1
2025-07-02T02:00,23.8,52,13.3,23.7,0,0.00,0.00,0.00,0.00,0.00,0,0,37500.00,7.6,19.4,0.00,0
2025-07-02T03:00,22.2,60,14.0,22.2,0,0.00,0.00,0.00,0.00,0.00,0,0,31000.00,8.7,18.4,0.00,0
2025-07-02T04:00,21.2,68,15.0,21.5,0,0.00,0.00,0.00,0.00,0.00,0,0,24400.00,9.3,18.7,0.00,0
2025-07-02T05:00,20.5,70,14.8,20.8,0,0.00,0.00,0.00,0.00,0.00,0,0,24700.00,8.7,17.6,0.00,0
2025-07-02T06:00,19.4,75,14.8,19.5,0,0.00,0.00,0.00,0.00,0.00,0,0,21100.00,10.1,18.4,0.00,0
2025-07-02T07:00,19.0,76,14.7,19.1,0,0.00,0.00,0.00,0.00,0.00,0,0,20900.00,10.5,20.2,0.00,0
2025-07-02T08:00,18.5,77,14.4,18.3,0,0.00,0.00,0.00,0.00,0.00,0,0,20000.00,11.9,21.6,0.00,0
2025-07-02T09:00,18.3,73,13.4,17.4,0,0.00,0.00,0.00,0.00,0.00,0,0,22200.00,13.6,23.8,0.00,0
2025-07-02T10:00,17.6,77,13.5,17.1,0,0.00,0.00,0.00,0.00,0.00,0,0,20100.00,11.2,20.5,0.00,1
2025-07-02T11:00,18.6,81,15.3,19.1,0,0.00,0.00,0.00,0.00,0.00,0,0,18300.00,8.6,22.3,0.35,1
2025-07-02T12:00,20.5,75,15.9,21.3,0,0.00,0.00,0.00,0.00,0.00,0,0,21600.00,8.4,22.7,1.15,1
2025-07-02T13:00,22.5,73,17.4,24.3,0,0.00,0.00,0.00,0.00,0.00,0,0,22800.00,6.0,18.4,2.45,1
2025-07-02T14:00,24.8,66,18.0,27.0,0,0.00,0.00,0.00,0.00,0.00,0,1,26800.00,7.3,20.5,3.90,1
2025-07-02T15:00,26.8,61,18.6,29.7,0,0.00,0.00,0.00,0.00,0.00,0,9,29500.00,10.0,18.0,5.35,1
2025-07-02T16:00,27.7,55,17.8,29.5,0,0.00,0.00,0.00,0.00,0.00,0,14,34000.00,15.6,20.2,6.50,1
2025-07-02T17:00,28.5,52,17.7,29.9,1,0.00,0.00,0.00,0.00,0.00,0,11,37000.00,21.2,24.5,7.25,1
2025-07-02T18:00,28.1,55,18.2,29.6,3,0.00,0.00,0.00,0.00,0.00,3,99,34800.00,16.3,22.3,7.45,1
2025-07-02T19:00,28.8,56,19.2,29.8,2,0.00,0.00,0.00,0.00,0.00,1,44,33100.00,19.4,25.9,7.10,1
2025-07-02T20:00,28.1,52,17.4,29.6,4,0.00,0.00,0.00,0.00,0.00,1,30,37500.00,12.6,25.9,6.20,1
2025-07-02T21:00,28.9,42,14.7,28.2,11,0.00,0.00,0.00,0.00,0.00,1,32,47600.00,15.4,27.7,4.80,1
2025-07-02T22:00,28.8,45,15.7,28.5,14,0.00,0.00,0.00,0.00,0.00,0,15,44500.00,15.0,23.4,3.50,1
2025-07-02T23:00,28.5,44,15.1,29.5,10,0.00,0.00,0.00,0.00,0.00,1,36,45600.00,4.7,22.0,2.05,1
2025-07-03T00:00,26.0,58,17.1,28.1,8,0.00,0.00,0.00,0.00,0.00,0,17,32300.00,3.3,13.3,0.90,1
2025-07-03T01:00,25.1,53,14.9,26.2,7,0.00,0.00,0.00,0.00,0.00,1,26,36800.00,3.9,16.6,0.15,1
2025-07-03T02:00,24.3,57,15.3,23.9,12,0.00,0.00,0.00,0.00,0.00,3,99,33800.00,15.1,26.3,0.00,0
2025-07-03T03:00,23.7,58,14.9,24.3,3,0.00,0.00,0.00,0.00,0.00,0,3,32700.00,7.2,13.7,0.00,0
2025-07-03T04:00,22.2,67,15.8,23.3,3,0.00,0.00,0.00,0.00,0.00,3,99,26500.00,5.5,10.8,0.00,0
2025-07-03T05:00,21.0,79,17.2,22.1,11,0.00,0.00,0.00,0.00,0.00,3,99,19100.00,10.4,24.1,0.00,0
2025-07-03T06:00,21.0,74,16.2,21.1,4,0.00,0.00,0.00,0.00,0.00,3,99,21300.00,13.6,27.4,0.00,0
2025-07-03T07:00,20.1,74,15.4,20.7,3,0.00,0.00,0.00,0.00,0.00,3,99,21900.00,8.4,13.3,0.00,0
2025-07-03T08:00,19.7,80,16.1,20.2,7,0.00,0.00,0.00,0.00,0.00,0,0,18700.00,10.9,17.6,0.00,0
2025-07-03T09:00,19.2,81,15.8,20.2,4,0.00,0.00,0.00,0.00,0.00,0,0,18500.00,6.4,18.7,0.00,0
2025-07-03T10:00,19.8,75,15.3,20.3,2,0.00,0.00,0.00,0.00,0.00,3,99,21300.00,8.9,16.9,0.00,1
2025-07-03T11:00,20.5,74,15.7,20.6,3,0.00,0.00,0.00,0.00,0.00,1,29,22100.00,13.0,28.8,0.30,1
